UTC	Lat	Long	P	T	Hu	Ws	Wd	Alt	D	Rs
21:19:59	35.07214	-105.359219	122.1	-65.8	3.0	30.2	255.0	15327.0	0.20518	-9999.9
21:20:00	35.072212	-105.358904	122.0	-65.8	3.0	30.1	255.0	15331.0	0.205035	-9999.9
21:20:01	35.072284	-105.358588	121.9	-65.9	3.0	30.0	255.0	15336.0	0.204895	-9999.9
21:20:02	35.072357	-105.358278	121.8	-65.9	3.0	29.9	255.0	15341.0	0.204754	-9999.9
21:20:03	35.072431	-105.357973	121.7	-65.9	3.0	29.8	255.0	15345.0	0.204609	-9999.9
21:20:04	35.072506	-105.357667	121.6	-65.9	3.0	29.8	255.0	15350.0	0.204463	-9999.9
21:20:05	35.07258	-105.357362	121.5	-65.9	3.0	29.6	255.0	15355.0	0.204314	-9999.9
21:20:06	35.072655	-105.357057	121.4	-65.9	3.0	29.6	255.0	15360.0	0.204168	-9999.9
21:20:07	35.072729	-105.356751	121.3	-65.9	3.0	29.5	255.0	15364.0	0.204028	-9999.9
21:20:08	35.072803	-105.356446	121.2	-66.0	3.0	29.5	255.0	15369.0	0.20389	-9999.9
21:20:09	35.072878	-105.356141	121.1	-66.0	3.0	29.4	255.0	15374.0	0.203752	-9999.9
21:20:10	35.072952	-105.355835	121.1	-66.0	3.0	29.3	255.0	15378.0	0.203615	-9999.9
21:20:11	35.073026	-105.35553	121.0	-66.0	3.0	29.3	255.0	15383.0	0.203478	-9999.9
21:20:12	35.073101	-105.355225	120.9	-66.0	3.0	29.2	255.0	15388.0	0.203339	-9999.9
21:20:13	35.073175	-105.354919	120.8	-66.1	3.0	29.2	255.0	15392.0	0.203202	-9999.9
21:20:14	35.07325	-105.354614	120.7	-66.1	2.0	29.1	255.0	15397.0	0.203068	-9999.9
21:20:15	35.073324	-105.354308	120.6	-66.1	2.0	29.1	255.0	15402.0	0.202934	-9999.9
21:20:16	35.073398	-105.354003	120.5	-66.1	2.0	29.0	255.0	15406.0	0.202799	-9999.9
21:20:17	35.073473	-105.353698	120.4	-66.1	2.0	29.0	255.0	15411.0	0.202662	-9999.9
21:20:18	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9
21:20:19	35.073621	-105.353087	120.2	-66.2	2.0	28.9	254.0	15421.0	0.202393	-9999.9
21:20:20	35.073696	-105.352782	120.1	-66.2	2.0	28.9	254.0	15425.0	0.202259	-9999.9
21:20:21	35.07377	-105.352476	120.0	-66.3	2.0	28.9	254.0	15431.0	0.202123	-9999.9
21:20:22	35.073844	-105.352171	119.9	-66.3	2.0	29.0	254.0	15436.0	0.201988	-9999.9
21:20:23	35.073919	-105.351865	119.8	-66.3	2.0	29.0	254.0	15441.0	0.201856	-9999.9
21:20:24	35.073993	-105.35156	119.7	-66.4	2.0	29.0	254.0	15446.0	0.201715	-9999.9
21:20:25	35.074068	-105.351255	119.6	-66.4	2.0	29.0	254.0	15451.0	0.201568	-9999.9
21:20:26	35.074142	-105.350949	119.5	-66.4	2.0	29.0	254.0	15456.0	0.20142	-9999.9
21:20:27	35.074216	-105.350644	119.4	-66.4	2.0	29.1	254.0	15461.0	0.201273	-9999.9
21:20:28	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9
21:20:29	35.074365	-105.350033	119.2	-66.5	2.0	29.2	253.0	15471.0	0.200984	-9999.9
21:20:30	35.074439	-105.349728	119.1	-66.5	2.0	29.2	253.0	15477.0	0.200834	-9999.9
21:20:31	35.074514	-105.349422	119.0	-66.5	2.0	29.3	253.0	15482.0	0.200683	-9999.9
21:20:32	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9
21:20:33	35.074682	-105.348807	118.8	-66.6	2.0	29.3	252.0	15493.0	0.200368	-9999.9
21:20:34	35.074775	-105.348498	118.7	-66.6	2.0	29.3	252.0	15498.0	0.200207	-9999.9
21:20:35	35.074868	-105.348188	118.6	-66.6	2.0	29.4	252.0	15504.0	0.200041	-9999.9
21:20:36	35.074961	-105.347879	118.5	-66.6	2.0	29.4	252.0	15509.0	0.199867	-9999.9
21:20:37	35.075054	-105.347569	118.4	-66.6	2.0	29.4	252.0	15515.0	0.199699	-9999.9
21:20:38	35.075147	-105.34726	118.3	-66.6	2.0	29.4	252.0	15520.0	0.199526	-9999.9
21:20:39	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9
21:20:40	35.075333	-105.346641	118.1	-66.6	2.0	29.5	251.0	15531.0	0.199183	-9999.9
21:20:41	35.075426	-105.346331	117.9	-66.7	2.0	29.5	251.0	15537.0	0.199011	-9999.9
21:20:42	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9
21:20:43	35.075611	-105.345713	117.7	-66.7	2.0	29.7	250.0	15547.0	0.198666	-9999.9
21:20:44	35.075704	-105.345403	117.6	-66.7	2.0	29.7	250.0	15553.0	0.198495	-9999.9
21:20:45	35.075797	-105.345094	117.5	-66.7	2.0	29.7	250.0	15558.0	0.198323	-9999.9
21:20:46	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9
21:20:47	35.075983	-105.344475	117.3	-66.6	2.0	29.7	249.0	15568.0	0.197967	-9999.9
21:20:48	35.076076	-105.344165	117.2	-66.7	2.0	29.7	249.0	15574.0	0.197808	-9999.9
21:20:49	35.076169	-105.343856	117.1	-66.7	2.0	29.8	249.0	15579.0	0.197652	-9999.9
21:20:50	35.076262	-105.343546	117.0	-66.7	2.0	29.8	249.0	15584.0	0.197494	-9999.9
21:20:51	35.076355	-105.343237	116.9	-66.7	2.0	29.8	249.0	15589.0	0.197334	-9999.9
21:20:52	35.076448	-105.342927	116.8	-66.7	2.0	29.9	249.0	15594.0	0.197174	-9999.9
21:20:53	35.076541	-105.342618	116.7	-66.7	2.0	29.9	249.0	15600.0	0.197016	-9999.9
21:20:54	35.076633	-105.342308	116.6	-66.7	2.0	30.0	249.0	15605.0	0.196855	-9999.9
21:20:55	35.076726	-105.341999	116.5	-66.7	2.0	30.0	249.0	15610.0	0.196695	-9999.9
21:20:56	35.076819	-105.341689	116.4	-66.7	2.0	30.1	249.0	15615.0	0.196537	-9999.9
21:20:57	35.076912	-105.34138	116.3	-66.8	2.0	30.2	249.0	15620.0	0.196381	-9999.9
21:20:58	35.077005	-105.34107	116.2	-66.8	2.0	30.2	249.0	15626.0	0.19622	-9999.9
21:20:59	35.077098	-105.340761	116.1	-66.8	2.0	30.2	249.0	15631.0	0.196054	-9999.9
21:21:00	35.077191	-105.340451	116.0	-66.8	2.0	30.3	249.0	15636.0	0.195889	-9999.9
21:21:01	35.077284	-105.340142	115.9	-66.8	2.0	30.4	249.0	15642.0	0.195724	-9999.9
21:21:02	35.077377	-105.339833	115.8	-66.8	2.0	30.4	249.0	15647.0	0.195559	-9999.9
21:21:03	35.07747	-105.339523	115.7	-66.8	2.0	30.4	249.0	15652.0	0.195393	-9999.9
21:21:04	35.077544	-105.339214	115.6	-66.8	2.0	30.5	249.0	15658.0	0.195223	-9999.9
21:21:05	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9
21:21:06	35.077676	-105.338597	115.4	-66.8	2.0	30.5	250.0	15668.0	0.19487	-9999.9
21:21:07	35.077742	-105.338289	115.3	-66.8	2.0	30.5	250.0	15674.0	0.194694	-9999.9
21:21:08	35.077807	-105.33798	115.2	-66.8	2.0	30.5	250.0	15679.0	0.194515	-9999.9
21:21:09	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9
21:21:10	35.077939	-105.337363	115.0	-66.8	2.0	30.6	251.0	15690.0	0.194175	-9999.9
21:21:11	35.078005	-105.337054	114.9	-66.8	2.0	30.6	251.0	15695.0	0.194006	-9999.9
21:21:12	35.078071	-105.336746	114.8	-66.8	2.0	30.6	251.0	15701.0	0.193834	-9999.9
21:21:13	35.078136	-105.336437	114.7	-66.8	2.0	30.6	251.0	15706.0	0.193664	-9999.9
21:21:14	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9
21:21:15	35.078268	-105.33582	114.5	-66.8	2.0	30.5	252.0	15718.0	0.193331	-9999.9
21:21:16	35.078334	-105.335512	114.4	-66.8	2.0	30.5	252.0	15723.0	0.19317	-9999.9
21:21:17	35.0784	-105.335203	114.3	-66.9	2.0	30.5	252.0	15728.0	0.193009	-9999.9
21:21:18	35.078465	-105.334895	114.2	-66.9	2.0	30.3	252.0	15734.0	0.192862	-9999.9
21:21:19	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9
21:21:20	35.078597	-105.334278	114.0	-66.9	2.0	30.1	253.0	15745.0	0.192555	-9999.9
21:21:21	35.078663	-105.333969	113.9	-67.0	2.0	30.0	253.0	15750.0	0.192408	-9999.9
21:21:22	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9
21:21:23	35.078794	-105.333352	113.7	-67.0	2.0	29.7	254.0	15761.0	0.192111	-9999.9
21:21:24	35.07886	-105.333043	113.6	-67.0	2.0	29.6	254.0	15767.0	0.191963	-9999.9
21:21:25	35.078926	-105.332735	113.5	-67.1	2.0	29.5	254.0	15772.0	0.191815	-9999.9
21:21:26	35.078992	-105.332426	113.3	-67.1	2.0	29.4	254.0	15778.0	0.19167	-9999.9
21:21:27	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9
21:21:28	35.079123	-105.331809	113.1	-67.2	2.0	29.2	255.0	15789.0	0.191376	-9999.9
21:21:29	35.079189	-105.331501	113.0	-67.2	2.0	29.2	255.0	15795.0	0.191231	-9999.9
21:21:30	35.079255	-105.331192	112.9	-67.2	2.0	29.1	255.0	15800.0	0.191095	-9999.9
21:21:31	35.079321	-105.330884	112.8	-67.3	2.0	29.0	255.0	15806.0	0.190946	-9999.9
21:21:32	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9
21:21:33	35.079452	-105.330267	112.6	-67.3	2.0	28.7	256.0	15817.0	0.190646	-9999.9
21:21:34	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9
21:21:35	35.079533	-105.329662	112.4	-67.4	2.0	28.5	257.0	15828.0	0.190343	-9999.9
21:21:36	35.079561	-105.329362	112.3	-67.4	2.0	28.4	257.0	15833.0	0.1902	-9999.9
21:21:37	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9
21:21:38	35.079618	-105.328763	112.1	-67.4	2.0	28.3	258.0	15843.0	0.189914	-9999.9
21:21:39	35.079646	-105.328464	112.0	-67.4	2.0	28.2	258.0	15849.0	0.18977	-9999.9
21:21:40	35.079674	-105.328164	111.9	-67.5	2.0	28.3	258.0	15854.0	0.189624	-9999.9
21:21:41	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9
21:21:42	35.079731	-105.327565	111.7	-67.5	2.0	28.2	259.0	15865.0	0.189341	-9999.9
21:21:43	35.079759	-105.327265	111.6	-67.6	2.0	28.2	259.0	15870.0	0.189201	-9999.9
21:21:44	35.079788	-105.326966	111.5	-67.6	2.0	28.2	259.0	15875.0	0.189063	-9999.9
21:21:45	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9
21:21:46	35.079844	-105.326367	111.3	-67.6	2.0	28.1	260.0	15886.0	0.188782	-9999.9
21:21:47	35.079873	-105.326067	111.2	-67.7	2.0	28.1	260.0	15891.0	0.188636	-9999.9
21:21:48	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9
21:21:49	35.079929	-105.325468	111.1	-67.7	2.0	28.1	261.0	15902.0	0.188355	-9999.9
21:21:50	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9
21:21:51	35.079986	-105.324869	110.9	-67.8	2.0	28.0	262.0	15913.0	0.18809	-9999.9
21:21:52	35.080014	-105.324569	110.8	-67.8	2.0	28.0	262.0	15918.0	0.187957	-9999.9
21:21:53	35.080043	-105.32427	110.7	-67.9	2.0	28.0	262.0	15923.0	0.187821	-9999.9
21:21:54	35.080071	-105.32397	110.6	-67.9	2.0	28.0	262.0	15929.0	0.187682	-9999.9
21:21:55	35.080099	-105.323671	110.5	-67.9	2.0	28.0	262.0	15934.0	0.187542	-9999.9
21:21:56	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9
21:21:57	35.080156	-105.323072	110.3	-68.0	3.0	27.9	263.0	15945.0	0.187264	-9999.9
21:21:58	35.080184	-105.322772	110.2	-68.0	3.0	27.8	263.0	15950.0	0.187123	-9999.9
21:21:59	35.080213	-105.322472	110.1	-68.0	3.0	27.8	263.0	15956.0	0.186978	-9999.9
21:22:00	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9
21:22:01	35.080269	-105.321873	109.9	-68.1	3.0	27.6	264.0	15967.0	0.186695	-9999.9
21:22:02	35.080298	-105.321574	109.8	-68.1	3.0	27.5	264.0	15972.0	0.186556	-9999.9
21:22:03	35.080326	-105.321274	109.7	-68.2	2.0	27.5	264.0	15978.0	0.186415	-9999.9
21:22:04	35.080342	-105.320986	109.6	-68.2	2.0	27.4	264.0	15983.0	0.186272	-9999.9
21:22:05	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9
21:22:06	35.080352	-105.320429	109.4	-68.3	2.0	27.2	265.0	15994.0	0.185997	-9999.9
21:22:07	35.080356	-105.32015	109.3	-68.3	2.0	27.2	265.0	15999.0	0.185859	-9999.9
21:22:08	35.080361	-105.319872	109.2	-68.3	2.0	27.1	265.0	16005.0	0.185719	-9999.9
21:22:09	35.080366	-105.319593	109.1	-68.3	2.0	27.1	265.0	16010.0	0.18558	-9999.9
21:22:10	35.080371	-105.319314	109.0	-68.4	2.0	26.9	265.0	16015.0	0.185442	-9999.9
21:22:11	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9
21:22:12	35.080381	-105.318757	108.8	-68.4	2.0	26.8	266.0	16026.0	0.185161	-9999.9
21:22:13	35.080386	-105.318479	108.7	-68.5	3.0	26.7	266.0	16032.0	0.185022	-9999.9
21:22:14	35.080391	-105.3182	108.6	-68.5	3.0	26.6	266.0	16037.0	0.184888	-9999.9
21:22:15	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9
21:22:16	35.080401	-105.317643	108.4	-68.6	3.0	26.4	267.0	16048.0	0.184609	-9999.9
21:22:17	35.080406	-105.317364	108.3	-68.6	3.0	26.3	267.0	16053.0	0.184462	-9999.9
21:22:18	35.080411	-105.317086	108.2	-68.6	3.0	26.3	267.0	16059.0	0.184312	-9999.9
21:22:19	35.080416	-105.316807	108.1	-68.6	3.0	26.3	267.0	16065.0	0.184163	-9999.9
21:22:20	35.080421	-105.316528	108.0	-68.7	3.0	26.3	267.0	16070.0	0.184011	-9999.9
21:22:21	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9
21:22:22	35.08043	-105.315971	107.8	-68.7	3.0	26.2	268.0	16081.0	0.183707	-9999.9
21:22:23	35.080435	-105.315693	107.7	-68.7	3.0	26.2	268.0	16087.0	0.183558	-9999.9
21:22:24	35.08044	-105.315414	107.6	-68.7	3.0	26.0	268.0	16092.0	0.183415	-9999.9
21:22:25	35.080445	-105.315135	107.5	-68.8	3.0	25.9	268.0	16098.0	0.183271	-9999.9
21:22:26	35.08045	-105.314857	107.4	-68.8	3.0	25.8	268.0	16103.0	0.183126	-9999.9
21:22:27	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9
21:22:28	35.08046	-105.3143	107.2	-68.8	3.0	25.7	269.0	16114.0	0.182837	-9999.9
21:22:29	35.080465	-105.314021	107.1	-68.8	3.0	25.6	269.0	16119.0	0.182688	-9999.9
21:22:30	35.08047	-105.313742	107.0	-68.9	3.0	25.5	269.0	16125.0	0.182538	-9999.9
21:22:31	35.080475	-105.313464	106.9	-68.9	3.0	25.4	269.0	16130.0	0.182393	-9999.9
21:22:32	35.08048	-105.313185	106.8	-68.9	3.0	25.4	269.0	16136.0	0.182249	-9999.9
21:22:33	35.080485	-105.312907	106.7	-68.9	3.0	25.3	269.0	16142.0	0.182103	-9999.9
21:22:34	35.080491	-105.312653	106.6	-69.0	3.0	25.3	269.0	16147.0	0.181951	-9999.9
21:22:35	35.080497	-105.312404	106.5	-69.0	3.0	25.2	269.0	16153.0	0.181799	-9999.9
21:22:36	35.080504	-105.312154	106.4	-69.0	3.0	25.0	269.0	16158.0	0.181653	-9999.9
21:22:37	35.08051	-105.311905	106.3	-69.0	3.0	24.9	269.0	16164.0	0.181506	-9999.9
21:22:38	35.080517	-105.311655	106.2	-69.0	3.0	24.7	269.0	16169.0	0.181362	-9999.9
21:22:39	35.080523	-105.311406	106.1	-69.1	3.0	24.5	269.0	16175.0	0.181217	-9999.9
21:22:40	35.08053	-105.311156	106.0	-69.1	3.0	24.4	269.0	16180.0	0.18107	-9999.9
21:22:41	35.080536	-105.310907	105.9	-69.1	3.0	24.2	269.0	16186.0	0.180923	-9999.9
21:22:42	35.080543	-105.310657	105.9	-69.1	3.0	24.1	269.0	16191.0	0.180776	-9999.9
21:22:43	35.080549	-105.310408	105.8	-69.2	3.0	24.0	269.0	16197.0	0.180632	-9999.9
21:22:44	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9
21:22:45	35.080562	-105.309909	105.6	-69.2	3.0	23.8	270.0	16208.0	0.180349	-9999.9
21:22:46	35.080569	-105.309659	105.5	-69.2	3.0	23.7	270.0	16213.0	0.180207	-9999.9
21:22:47	35.080575	-105.30941	105.4	-69.3	3.0	23.6	270.0	16219.0	0.180067	-9999.9
21:22:48	35.080582	-105.309161	105.3	-69.3	3.0	23.5	270.0	16224.0	0.17993	-9999.9
21:22:49	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9
21:22:50	35.080594	-105.308662	105.1	-69.3	3.0	23.3	269.0	16234.0	0.179662	-9999.9
21:22:51	35.080601	-105.308412	105.0	-69.4	3.0	23.2	269.0	16240.0	0.179528	-9999.9
21:22:52	35.080607	-105.308163	104.9	-69.4	3.0	23.0	269.0	16245.0	0.179391	-9999.9
21:22:53	35.080614	-105.307913	104.8	-69.4	3.0	22.9	269.0	16250.0	0.179258	-9999.9
21:22:54	35.08062	-105.307664	104.7	-69.5	3.0	22.8	269.0	16256.0	0.179116	-9999.9
21:22:55	35.080627	-105.307414	104.6	-69.5	3.0	22.7	269.0	16262.0	0.178971	-9999.9
21:22:56	35.080633	-105.307165	104.5	-69.5	3.0	22.7	269.0	16267.0	0.178824	-9999.9
21:22:57	35.08064	-105.306915	104.4	-69.5	3.0	22.7	268.0	16273.0	0.178678	-9999.9
21:22:58	35.080646	-105.306666	104.3	-69.6	3.0	22.6	268.0	16279.0	0.178533	-9999.9
21:22:59	35.080653	-105.306416	104.2	-69.6	3.0	22.6	268.0	16284.0	0.178389	-9999.9
21:23:00	35.080659	-105.306167	104.1	-69.6	3.0	22.6	268.0	16289.0	0.178252	-9999.9
21:23:01	35.080666	-105.305917	104.0	-69.6	3.0	22.6	268.0	16295.0	0.178123	-9999.9
21:23:02	35.080672	-105.305668	103.9	-69.7	3.0	22.6	268.0	16300.0	0.177998	-9999.9
21:23:03	35.080679	-105.305418	103.9	-69.7	3.0	22.6	267.0	16306.0	0.177874	-9999.9
21:23:04	35.080698	-105.30517	103.8	-69.8	3.0	22.6	267.0	16311.0	0.177752	-9999.9
21:23:05	35.08073	-105.304922	103.7	-69.8	3.0	22.6	267.0	16316.0	0.177628	-9999.9
21:23:06	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9
21:23:07	35.080794	-105.304426	103.5	-69.9	3.0	22.5	266.0	16327.0	0.177389	-9999.9
21:23:08	35.080825	-105.304178	103.4	-69.9	3.0	22.5	266.0	16332.0	0.177269	-9999.9
21:23:09	35.080857	-105.30393	103.3	-70.0	3.0	22.5	266.0	16337.0	0.177148	-9999.9
21:23:10	35.080889	-105.303682	103.2	-70.0	3.0	22.6	265.0	16343.0	0.177028	-9999.9
21:23:11	35.080921	-105.303435	103.1	-70.1	2.0	22.6	265.0	16348.0	0.176906	-9999.9
21:23:12	35.080952	-105.303187	103.0	-70.1	2.0	22.6	265.0	16353.0	0.176786	-9999.9
21:23:13	35.080984	-105.302939	102.9	-70.1	2.0	22.6	265.0	16359.0	0.176668	-9999.9
21:23:14	35.081016	-105.302691	102.8	-70.2	2.0	22.6	265.0	16364.0	0.176552	-9999.9
21:23:15	35.081047	-105.302443	102.7	-70.2	2.0	22.7	264.0	16370.0	0.176433	-9999.9
21:23:16	35.081079	-105.302195	102.7	-70.3	2.0	22.7	264.0	16375.0	0.176313	-9999.9
21:23:17	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9
21:23:18	35.081143	-105.301699	102.5	-70.3	2.0	22.8	263.0	16385.0	0.176068	-9999.9
21:23:19	35.081174	-105.301451	102.4	-70.4	2.0	22.8	263.0	16390.0	0.175953	-9999.9
21:23:20	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9
21:23:21	35.081238	-105.300956	102.2	-70.5	2.0	22.9	262.0	16400.0	0.17573	-9999.9
21:23:22	35.08127	-105.300708	102.1	-70.5	2.0	22.9	262.0	16406.0	0.17562	-9999.9
21:23:23	35.081301	-105.30046	102.0	-70.6	2.0	23.0	262.0	16411.0	0.175504	-9999.9
21:23:24	35.081333	-105.300212	101.9	-70.6	2.0	23.0	262.0	16416.0	0.175391	-9999.9
21:23:25	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9
21:23:26	35.081397	-105.299716	101.8	-70.7	3.0	23.1	261.0	16427.0	0.175165	-9999.9
21:23:27	35.081428	-105.299468	101.7	-70.8	3.0	23.1	261.0	16432.0	0.175052	-9999.9
21:23:28	35.08146	-105.29922	101.6	-70.8	3.0	23.1	261.0	16437.0	0.174939	-9999.9
21:23:29	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9
21:23:30	35.081523	-105.298724	101.4	-70.9	3.0	23.1	260.0	16447.0	0.17471	-9999.9
21:23:31	35.081555	-105.298477	101.3	-70.9	3.0	23.1	260.0	16452.0	0.174594	-9999.9
21:23:32	35.081587	-105.298229	101.2	-71.0	3.0	23.2	260.0	16458.0	0.174476	-9999.9
21:23:33	35.081619	-105.297981	101.1	-71.0	3.0	23.1	260.0	16463.0	0.174357	-9999.9
21:23:34	35.081667	-105.29773	101.1	-71.1	3.0	23.1	260.0	16468.0	0.174236	-9999.9
21:23:35	35.081731	-105.297476	101.0	-71.1	3.0	23.1	260.0	16474.0	0.174113	-9999.9
21:23:36	35.081794	-105.297222	100.9	-71.1	3.0	23.1	260.0	16479.0	0.17398	-9999.9
21:23:37	35.081857	-105.296969	100.8	-71.2	3.0	23.1	260.0	16484.0	0.173847	-9999.9
21:23:38	35.081921	-105.296715	100.7	-71.2	3.0	23.0	259.0	16490.0	0.173712	-9999.9
21:23:39	35.081984	-105.296461	100.6	-71.2	3.0	23.0	259.0	16496.0	0.173573	-9999.9
21:23:40	35.082047	-105.296208	100.5	-71.3	3.0	23.1	259.0	16502.0	0.173435	-9999.9
21:23:41	35.08211	-105.295954	100.4	-71.3	3.0	23.0	259.0	16508.0	0.173296	-9999.9
21:23:42	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9
21:23:43	35.082237	-105.295447	100.2	-71.4	2.0	23.1	258.0	16519.0	0.173005	-9999.9
21:23:44	35.0823	-105.295193	100.1	-71.4	2.0	23.0	257.0	16525.0	0.172851	-9999.9
21:23:45	35.082364	-105.294939	100.0	-71.4	2.0	23.1	257.0	16531.0	0.172696	-9999.9
21:23:46	35.082427	-105.294686	99.9	-71.4	2.0	23.1	257.0	16536.0	0.172538	-9999.9
21:23:47	35.08249	-105.294432	99.8	-71.4	2.0	23.1	256.0	16542.0	0.172373	-9999.9
21:23:48	35.082553	-105.294178	99.7	-71.4	2.0	23.1	256.0	16548.0	0.172223	-9999.9
21:23:49	35.082617	-105.293925	99.6	-71.4	2.0	23.2	256.0	16553.0	0.172073	-9999.9
21:23:50	35.08268	-105.293671	99.5	-71.4	2.0	23.2	255.0	16559.0	0.171922	-9999.9
21:23:51	35.082743	-105.293417	99.5	-71.4	2.0	23.2	255.0	16564.0	0.171759	-9999.9
21:23:52	35.082806	-105.293164	99.4	-71.4	2.0	23.3	255.0	16569.0	0.17161	-9999.9
21:23:53	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9
21:23:54	35.082933	-105.292656	99.2	-71.4	2.0	23.6	254.0	16579.0	0.171318	-9999.9
21:23:55	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9
21:23:56	35.08306	-105.292149	99.0	-71.4	2.0	23.8	253.0	16588.0	0.171039	-9999.9
21:23:57	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9
21:23:58	35.083186	-105.291642	98.9	-71.4	2.0	24.1	252.0	16598.0	0.170759	-9999.9
21:23:59	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9
21:24:00	35.083313	-105.291134	98.7	-71.4	2.0	24.4	251.0	16607.0	0.170487	-9999.9
21:24:01	35.083376	-105.290881	98.7	-71.4	2.0	24.4	251.0	16612.0	0.170357	-9999.9
21:24:02	35.083439	-105.290627	98.6	-71.4	2.0	24.5	251.0	16616.0	0.170225	-9999.9
21:24:03	35.083503	-105.290373	98.5	-71.4	2.0	24.7	251.0	16620.0	0.170093	-9999.9
21:24:04	35.083571	-105.290098	98.4	-71.3	2.0	24.7	251.0	16625.0	0.16996	-9999.9
21:24:05	35.083643	-105.289806	98.4	-71.3	2.0	24.9	251.0	16629.0	0.169826	-9999.9
21:24:06	35.083716	-105.289513	98.3	-71.3	2.0	25.1	251.0	16633.0	0.16968	-9999.9
21:24:07	35.083788	-105.28922	98.2	-71.3	2.0	25.3	251.0	16638.0	0.169531	-9999.9
21:24:08	35.08386	-105.288928	98.1	-71.3	2.0	25.5	251.0	16642.0	0.169383	-9999.9
21:24:09	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9
21:24:10	35.084005	-105.288342	98.0	-71.2	2.0	26.1	250.0	16652.0	0.169085	-9999.9
21:24:11	35.084077	-105.28805	97.9	-71.2	2.0	26.3	250.0	16656.0	0.168934	-9999.9
21:24:12	35.08415	-105.287757	97.8	-71.2	2.0	26.5	250.0	16660.0	0.168792	-9999.9
21:24:13	35.084222	-105.287464	97.8	-71.2	2.0	26.7	250.0	16665.0	0.168654	-9999.9
21:24:14	35.084294	-105.287172	97.7	-71.1	2.0	26.8	250.0	16669.0	0.168516	-9999.9
21:24:15	35.084367	-105.286879	97.6	-71.1	2.0	26.9	250.0	16674.0	0.168378	-9999.9
